,TF,Target
16877,1932,731
16878,1235,3502
16879,1669,2082
16880,1820,2665
16881,3431,1661
16882,1235,137
16883,3431,922
16884,621,3703
16885,806,2244
16886,251,772
16887,1618,1959
16888,2217,615
16889,2551,1794
16890,330,2200
16891,1623,2942
16892,2550,1176
16893,1820,21
16894,628,2590
16895,3437,1237
16896,628,2749
16897,1235,3431
16898,1274,2354
16899,1247,1205
16900,252,2939
16901,621,3272
16902,2993,1465
16903,1289,2384
16904,1274,3318
16905,1112,2259
16906,1932,1666
16907,771,2507
16908,1669,2030
16909,314,3160
16910,1087,3242
16911,806,1494
16912,1251,3079
16913,628,3074
16914,1087,371
16915,1274,2230
16916,1087,2456
16917,2993,835
16918,2993,3500
16919,1087,291
16920,251,1555
16921,252,2986
16922,324,3426
16923,3277,1527
16924,3331,2167
16925,1669,3077
16926,3331,3705
16927,3333,1156
16928,2551,3451
16929,486,397
16930,1087,1026
16931,1932,2484
16932,2994,2933
16933,1618,252
16934,3333,2953
16935,324,1114
16936,324,1580
16937,314,1654
16938,1087,2075
16939,2550,2925
16940,3999,1199
16941,3999,3743
16942,3328,3355
16943,3328,73
16944,806,574
16945,339,3676
16946,1274,779
16947,330,1310
16948,628,2869
16949,1820,3853
16950,1251,915
16951,2530,571
16952,366,1817
16953,628,3192
16954,1247,83
16955,1820,376
16956,1932,511
16957,486,3705
16958,1087,838
16959,621,1381
16960,314,1629
16961,806,132
16962,1957,2657
16963,1247,1347
16964,628,604
16965,1107,3130
16966,2117,2607
16967,2993,1328
16968,1289,1226
16969,1820,3123
16970,2530,1412
16971,2530,1759
16972,339,3573
16973,1235,3662
16974,3276,2782
16975,486,416
16976,1274,3246
16977,1112,372
16978,1087,876
16979,1618,944
16980,1087,658
16981,621,1686
16982,1957,677
16983,324,2089
16984,2217,3622
16985,314,1375
16986,1274,3585
16987,1087,2603
16988,3276,1882
16989,806,198
16990,1623,3386
16991,3332,3777
16992,2550,3679
16993,3276,3686
16994,621,3382
16995,1087,3034
16996,1087,2853
16997,2753,90
16998,2735,3074
16999,1274,2408
17000,1669,3184
17001,806,360
17002,324,3806
17003,1087,1699
17004,366,447
17005,1247,52
17006,771,1721
17007,2530,1011
17008,3276,1975
17009,1087,2595
17010,621,2131
17011,3276,3336
17012,3333,1230
17013,806,2450
17014,628,1098
17015,2993,3845
17016,771,1795
17017,3333,2094
17018,1087,1147
17019,1932,2936
17020,3276,2438
17021,3431,405
17022,3331,1483
17023,2530,3827
17024,1274,3377
17025,3333,49
17026,628,2334
17027,3276,381
17028,1251,1302
17029,330,2782
17030,1618,97
17031,3331,168
17032,1669,699
17033,1247,504
17034,2994,2606
17035,339,2768
17036,3431,2086
17037,2753,1205
17038,771,239
17039,621,1909
17040,1932,2663
17041,2735,2869
17042,1112,3272
17043,771,1214
17044,2735,3192
17045,3277,1378
17046,3396,1885
17047,3437,3459
17048,806,1286
17049,771,665
17050,252,2317
17051,1820,2217
17052,486,1483
17053,1114,3362
17054,1112,943
17055,1618,3551
17056,1932,2242
17057,1087,2670
17058,628,3332
17059,1274,1976
17060,3396,1837
17061,1957,1293
17062,3276,3288
17063,1820,584
17064,2510,3459
17065,330,3336
17066,324,620
17067,771,3299
17068,1618,2437
17069,806,2502
17070,1274,2469
17071,1623,3023
17072,1957,1007
17073,1087,2644
17074,3428,195
17075,330,2438
17076,1251,3284
17077,339,1116
17078,1274,3329
17079,621,3784
17080,1107,707
17081,2530,2833
17082,1247,3573
17083,1235,3996
17084,3276,176
17085,3276,3688
17086,1932,994
17087,1112,1381
17088,324,1847
17089,1669,2957
17090,1235,480
17091,2753,1347
17092,2994,418
17093,1289,1406
17094,1669,3165
17095,3276,3038
17096,1087,1400
17097,1289,3511
17098,486,3706
17099,251,2249
17100,628,1973
17101,1070,1457
17102,1235,1041
17103,2117,3371
17104,1618,3983
17105,3437,994
17106,1274,179
17107,339,3870
17108,628,3642
17109,1869,861
17110,1087,2143
17111,806,2313
17112,1932,200
17113,1070,1357
17114,252,716
17115,628,2645
17116,486,463
17117,1274,3559
17118,2993,1892
17119,2993,196
17120,806,2136
17121,1114,1085
17122,3276,3292
17123,3396,1828
17124,1107,467
17125,1289,2186
17126,1932,2999
17127,628,2522
17128,3333,1061
17129,1623,458
17130,2530,2683
17131,2994,776
17132,2753,52
17133,3396,1444
17134,1112,349
17135,1087,2491
17136,1112,2131
17137,1107,1852
17138,1569,2569
17139,3396,1432
17140,330,1092
17141,1087,1151
17142,621,34
17143,314,3199
17144,806,608
17145,314,3920
17146,3428,2506
17147,2753,222
17148,1957,2223
17149,628,3817
17150,2510,200
17151,1112,2176
17152,3437,1626
17153,1107,2278
17154,806,2513
17155,1247,841
17156,314,3995
17157,3331,560
17158,1274,2249
17159,3431,577
17160,324,2802
17161,1087,3295
17162,1957,3090
17163,1274,3104
17164,1820,1966
17165,2217,1142
17166,3999,3366
17167,1114,2941
17168,1112,1909
17169,1107,3229
17170,2551,1170
17171,1932,3196
17172,330,3060
17173,3437,2835
17174,1087,2786
17175,339,1941
17176,1112,1191
17177,1289,571
17178,2993,365
17179,1247,1116
17180,3428,338
17181,3333,2628
17182,1087,3596
17183,339,3076
17184,806,2470
17185,3431,2205
17186,314,2458
17187,339,3287
17188,3999,1724
17189,3276,3308
17190,2735,1973
17191,3331,3230
17192,1618,371
17193,3333,1365
17194,1087,2705
17195,2510,2835
17196,1618,2456
17197,2550,671
17198,3396,3550
17199,252,3145
17200,1820,587
17201,1289,1412
17202,1820,1161
17203,1087,1748
17204,1820,2638
17205,1112,3971
17206,1289,1476
17207,1087,3445
17208,1107,1304
17209,3331,1439
17210,1669,1368
17211,1235,253
17212,3331,1965
17213,1112,3784
17214,1087,1075
17215,621,1009
17216,3276,1407
17217,3428,160
17218,2994,1463
17219,2993,1691
17220,314,1465
17221,806,2837
17222,1114,3864
17223,1618,1026
17224,1114,339
17225,1107,1507
17226,1820,3411
17227,3331,875
17228,621,3418
17229,1623,3504
17230,628,474
17231,2735,1091
17232,1235,3894
17233,2994,3188
17234,2994,2892
17235,806,881
17236,1235,1033
17237,1235,2177
17238,2217,3368
17239,621,3175
17240,1669,167
17241,252,1316
17242,1289,1649
17243,621,1265
17244,3428,1817
17245,339,3608
17246,1618,838
17247,2217,2625
17248,3396,2656
17249,3277,3814
17250,252,1727
17251,1932,3373
17252,3431,2223
17253,3396,3692
17254,339,3618
17255,1087,1637
17256,1274,2390
17257,2530,1341
17258,1669,2168
17259,1274,3045
17260,3437,90
17261,628,633
17262,2994,282
17263,3437,849
17264,1247,2198
17265,339,848
17266,3999,199
17267,330,3639
17268,3431,3090
17269,1087,2771
17270,806,3696
17271,1618,876
17272,621,304
17273,1820,2677
17274,806,3354
17275,771,1363
17276,1669,1077
17277,1235,818
17278,1618,2603
17279,1274,974
17280,621,236
17281,2994,2100
17282,1623,2665
17283,3431,2071
17284,339,3735
17285,628,3473
17286,621,2517
17287,1247,2235
17288,1618,2465
17289,366,1317
17290,1623,21
17291,1618,1699
17292,628,37
17293,1274,3787
17294,3428,447
17295,1820,2965
17296,1932,840
17297,1087,3908
17298,1932,663
17299,2753,921
17300,1114,3683
17301,628,2545
17302,1274,1949
17303,1932,1354
17304,1247,1941
17305,314,1752
17306,1247,3076
17307,3999,1497
17308,2994,3663
17309,2551,1727
17310,621,3746
17311,324,1753
17312,3437,663
17313,1087,3226
17314,2217,3648
17315,806,433
17316,1247,1113
17317,628,1003
17318,2994,588
17319,628,782
17320,330,2202
17321,3277,3264
17322,2550,1381
17323,3328,810
17324,252,23
17325,1070,3844
17326,3437,3119
17327,339,3922
17328,621,1997
17329,1932,2182
17330,252,14
17331,1087,3927
17332,1618,3492
17333,339,2536
17334,1932,2712
17335,2510,663
17336,1087,2578
17337,339,3277
17338,1932,83
17339,3276,832
17340,1235,2954
17341,1274,3816
17342,1618,2670
17343,3935,306
17344,3396,1784
17345,1235,640
17346,1087,1715
17347,771,3200
17348,3437,2712
17349,1087,1877
17350,1235,2719
17351,3333,3797
17352,1669,2964
17353,2117,774
17354,3396,2987
17355,621,1534
17356,806,3690
17357,3276,793
17358,1112,3805
17359,252,3474
17360,1618,2644
17361,1070,3136
17362,621,206
17363,3437,1347
17364,806,3193
17365,252,2376
17366,3331,48
17367,1087,516
17368,1247,3618
17369,1087,1250
17370,1251,3766
17371,2735,3473
17372,3276,2361
17373,1957,556
17374,2993,1374
17375,3333,1958
17376,1247,848
17377,1820,3391
17378,3276,2695
17379,1114,743
17380,3428,1964
17381,1289,2683
17382,1274,1794
17383,2735,37
17384,1114,2920
17385,3999,353
17386,2551,270
17387,1112,3175
17388,1235,1999
17389,1070,1056
17390,252,2124
17391,2117,3770
17392,324,315
17393,486,48
17394,1274,3121
17395,3431,3615
17396,1274,232
17397,314,1778
17398,806,330
17399,339,2640
17400,2551,14
17401,3431,2680
17402,1235,1031
17403,251,1865
17404,2993,3400
17405,628,3071
17406,628,2555
17407,3396,332
17408,1235,99
17409,1235,1987
17410,1235,1921
17411,339,1093
17412,1251,1914
17413,1618,2143
17414,1112,304
17415,806,3638
17416,2217,3509
17417,621,3194
17418,1112,1890
17419,2550,1191
17420,621,2794
17421,806,532
17422,2993,3336
17423,252,2430
17424,1932,504
17425,1112,236
17426,3428,2909
17427,1289,389
17428,3396,3366
17429,3333,1494
17430,771,3217
17431,252,2130
17432,3396,2114
17433,2530,681
17434,2994,1036
17435,3428,3157
17436,1957,1615
17437,2217,2258
17438,252,262
17439,330,2982
17440,2753,3652
17441,1235,3107
17442,2530,3475
17443,330,2695
17444,1618,2491
17445,3437,504
17446,1618,2031
17447,1274,3451
17448,330,3961
17449,324,503
17450,1251,2938
17451,1235,1299
17452,1618,2161
17453,3333,3330
17454,1251,945
17455,1623,2217
17456,2994,1592
17457,1932,1145
17458,1112,3746
17459,2217,1470
17460,3396,785
17461,314,2083
17462,330,152
17463,2753,1113
17464,330,2455
17465,1087,746
17466,486,903
17467,3431,556
17468,252,1461
17469,3276,1124
17470,1932,3573
17471,1820,1761
17472,1070,1564
17473,2551,57
17474,621,1226
17475,1112,1997
17476,1820,3860
17477,3333,3112
17478,1107,3428
17479,251,3424
17480,2551,2430
17481,330,2897
17482,1618,3596
17483,252,388
17484,1932,3644
17485,771,867
17486,1251,1943
17487,1618,2705
17488,3437,613
17489,806,1669
17490,1957,689
17491,1235,1773
17492,1235,904
17493,366,2883
17494,1618,88
17495,1618,3445
17496,2994,900
17497,1247,2640
17498,1274,1979
17499,330,1283
17500,366,1980
17501,2551,2497
17502,806,1652
17503,3437,3598
17504,3431,1558
17505,628,733
17506,771,2574
17507,1251,3999
17508,330,1601
17509,771,2328
17510,2994,3542
17511,1087,1799
17512,1112,1650
17513,1932,2768
17514,2217,3517
17515,3276,2815
17516,1247,2247
17517,1087,1665
17518,2994,996
17519,2753,1660
17520,339,3160
17521,3328,1914
17522,1087,3027
17523,621,2875
17524,628,1263
17525,1087,2301
17526,1087,2584
17527,1112,2384
17528,3276,624
17529,3437,2768
17530,3396,668
17531,1274,3980
17532,1820,412
17533,628,2001
17534,621,687
17535,1112,3194
17536,2530,2845
17537,1112,2794
17538,3276,1320
17539,3276,1887
17540,2994,2730
17541,1669,2599
17542,628,2122
17543,2530,1495
17544,1251,990
17545,339,1654
17546,252,1117
17547,1957,111
17548,1274,1618
17549,1932,1116
17550,806,3312
17551,2530,2655
17552,3428,1317
17553,2994,792
17554,1623,1966
17555,2530,688
17556,252,3471
17557,2551,2486
17558,1247,1251
17559,2550,3805
17560,1070,269
17561,2551,3617
17562,339,1629
17563,330,2815
17564,1820,2485
17565,806,2483
17566,366,2316
17567,1251,3164
17568,1070,377
17569,486,258
17570,1932,647
17571,1087,333
17572,1087,3201
17573,366,1131
17574,1070,69
17575,1869,70
17576,621,2193
17577,628,229
17578,621,1406
17579,621,1326
17580,1289,438
17581,486,1704
17582,1112,3325
17583,1112,1226
17584,314,1772
17585,330,1887
17586,1046,971
17587,1932,2300
17588,1669,3607
17589,771,1543
17590,2993,531
17591,1623,2638
17592,3276,3181
17593,1107,802
17594,1087,2478
17595,2993,3493
17596,3331,2204
17597,1274,3053
17598,1251,1700
17599,1235,2494
17600,2993,3421
17601,324,1047
17602,3396,353
17603,1820,1864
17604,330,761
17605,1820,3252
17606,1869,3357
17607,1112,2994
17608,2993,1407
17609,3935,2166
17610,1274,3863
17611,1251,3565
17612,314,2397
17613,366,3836
17614,1274,2690
17615,1274,1076
17616,1618,1877
17617,1820,970
17618,1289,1391
17619,2993,16
17620,3131,1481
17621,1247,3160
17622,628,1107
17623,1114,3704
17624,771,1255
17625,1107,1085
17626,2551,2473
17627,1087,811
17628,3437,285
17629,1112,2715
17630,2994,2875
17631,1247,891
17632,3427,779
17633,3276,617
17634,339,3052
17635,1274,1170
17636,3331,3006
17637,3333,2513
17638,1623,298
17639,1247,1654
17640,1932,1941
17641,3396,1108
17642,628,1639
17643,1289,1497
17644,1932,3076
17645,1932,3287
17646,1247,1629
17647,1623,2965
17648,1932,3227
17649,1112,3533
17650,2530,50
17651,3276,2117
17652,3276,685
17653,339,1585
17654,621,1412
17655,621,1759
17656,3276,977
17657,2994,1742
17658,1235,1732
17659,1623,2961
17660,1107,2941
17661,3331,628
17662,330,1332
17663,1274,1049
17664,1669,3269
17665,330,1791
17666,3331,3097
17667,486,2370
17668,3437,1113
17669,771,82
17670,1107,2923
17671,1820,1123
17672,2753,1251
17673,1247,1375
17674,1107,3516
17675,3999,3564
17676,324,1400
17677,806,606
17678,3331,1411
17679,3333,2843
17680,1114,86
17681,1669,1463
17682,2551,3313
17683,2735,1107
17684,1669,1314
17685,3333,2837
17686,1820,1870
17687,1932,3608
17688,1957,2352
17689,621,1011
17690,486,380
17691,1669,3188
17692,1112,1406
17693,3396,306
17694,1957,650
17695,771,1481
17696,1112,1326
17697,1932,3618
17698,1114,2255
17699,1618,746
17700,1087,214
17701,806,1068
17702,2550,1621
17703,1251,1984
17704,2217,551
17705,1274,621
17706,1932,848
17707,1107,339
17708,1087,3610
17709,2530,455
17710,3331,1080
17711,3276,1233
17712,2530,3111
17713,1274,2254
17714,1087,426
17715,621,3827
17716,252,1907
17717,339,578
17718,1070,140
17719,314,3494
17720,628,3775
17721,806,231
17722,1251,3320
17723,1820,3070
17724,1932,3735
17725,1274,2790
17726,1087,806
17727,314,2702
17728,2993,2361
17729,3277,487
17730,486,1080
17731,1623,3391
17732,2217,1771
17733,314,3818
17734,486,471
17735,252,3371
17736,1274,2810
17737,2993,2695
17738,2993,3798
17739,1820,2679
17740,1669,2165
17741,3333,3354
17742,339,3199
17743,1274,2642
17744,3428,2018
17745,339,2937
17746,3331,1054
17747,1235,505
17748,339,3995
17749,1247,3490
17750,628,2734
17751,1087,1838
17752,366,1483
17753,1274,104
17754,3428,1980
17755,1112,2320
17756,3999,1259
17757,1235,1399
17758,1235,1194
17759,1669,3487
17760,1618,1065
17761,2510,3735
17762,2551,1220
17763,1618,171
17764,1618,1799
17765,3431,642
17766,3935,1240
17767,621,2833
17768,1932,3922
17769,1618,460
17770,2994,1990
17771,2994,1837
17772,1618,1665
17773,3431,801
17774,1087,2632
17775,1820,3719
17776,3277,993
17777,3437,1910
17778,1251,2074
17779,1932,2536
17780,3437,1701
17781,3331,843
17782,1107,3683
17783,3131,1270
17784,1618,2301
17785,1112,571
17786,1932,3277
17787,806,510
17788,1235,201
17789,2550,3325
17790,3333,433
17791,1112,431
17792,2551,1573
17793,2551,3478
17794,3277,1437
17795,3276,2305
17796,1820,3759
17797,2753,1629
17798,2550,2028
17799,1669,3303
17800,1820,3349
17801,1235,3281
17802,339,2498
17803,2551,3371
17804,3428,724
17805,1112,1412
17806,339,1465
17807,3396,2756
17808,1289,2811
17809,1112,1137
17810,806,3561
17811,1235,2902
17812,2735,2581
17813,628,1565
17814,1070,2393
17815,621,1022
17816,1247,1308
17817,251,3487
17818,2753,1375
17819,314,2932
17820,486,3219
17821,339,835
17822,1618,2215
17823,339,3500
17824,1112,1831
17825,3333,3690
17826,3277,2008
17827,324,3656
17828,3333,3193
17829,621,2683
17830,1274,270
17831,3331,2935
17832,1669,1681
17833,1112,1011
17834,1274,612
17835,1112,3346
17836,1274,23
17837,252,2321
17838,1932,2350
17839,1618,333
17840,1618,3201
17841,3428,1131
17842,1289,2239
17843,806,494
17844,330,2305
17845,1820,2563
17846,628,2017
17847,628,188
17848,1046,1923
17849,1235,770
17850,3428,3722
17851,314,2154
17852,2994,1828
17853,3396,3808
17854,3428,1270
17855,1932,1093
17856,1247,3199
17857,1247,3920
17858,252,2808
17859,806,3404
17860,1820,1069
17861,628,2551
17862,1289,1057
17863,1112,3827
17864,1235,1034
17865,3333,330
17866,1247,3995
17867,1070,3138
17868,3328,3320
17869,1107,743
17870,314,3576
17871,3428,3183
17872,1618,576
17873,1618,2478
17874,324,3908
17875,1274,3874
17876,1820,370
17877,2530,1019
17878,1932,2247
17879,628,1013
17880,1112,3764
17881,3295,1783
17882,1087,1900
17883,1247,2729
17884,2510,1430
17885,621,389
17886,3333,3638
17887,3431,804
17888,1618,3823
17889,252,3141
17890,771,1270
17891,3276,2185
17892,1107,2021
17893,1669,1036
17894,330,3523
17895,3437,2247
17896,1274,3403
17897,628,2515
17898,2993,2815
17899,3331,1932
17900,1112,3259
17901,2217,3007
17902,486,3843
17903,771,3508
17904,3276,1336
17905,1274,169
17906,3431,1600
17907,3276,1247
17908,3277,3236
17909,2994,1199
17910,2994,3743
17911,486,3609
17912,771,2993
17913,1087,110
17914,1247,1465
17915,1251,3135
17916,2551,2808
17917,330,2970
17918,339,3845
17919,2993,1887
17920,1274,57
17921,2217,3150
17922,3276,1027
17923,2994,3550
17924,3396,3564
17925,2510,1542
17926,1235,550
17927,1247,2359
17928,806,1263
17929,2735,188
17930,628,830
17931,3437,1251
17932,1087,2557
17933,252,3779
17934,330,2185
17935,771,2571
17936,1087,468
17937,252,2019
17938,1618,3901
17939,2735,2551
17940,1932,1058
17941,621,1341
17942,3276,582
17943,1289,455
17944,1623,2485
17945,314,2363
17946,1235,275
17947,1087,2069
17948,3431,3409
17949,628,1441
17950,1112,1022
17951,252,879
17952,3428,3705
17953,3396,589
17954,314,2516
17955,339,1718
17956,3333,1669
17957,330,1247
17958,1274,2497
17959,3437,1058
17960,1669,3773
17961,621,1656
17962,3431,2721
17963,339,1778
17964,2994,3692
17965,252,2203
17966,1112,2683
17967,628,3344
17968,1235,2299
17969,3333,1652
17970,2994,869
17971,1932,3160
17972,2550,2320
17973,314,3640
17974,330,1673
17975,1087,133
17976,1112,1063
17977,1251,3895
17978,1623,1864
17979,3276,1846
17980,1623,3252
17981,3396,3910
17982,771,3705
17983,1289,2682
17984,1235,2420
17985,1235,2270
17986,1618,214
17987,2753,3920
17988,1932,1392
17989,1247,1752
17990,621,2776
17991,3276,2110
17992,1618,3610
17993,1235,3094
17994,2217,1338
17995,1274,1988
17996,3396,1259
17997,3396,1842
17998,1087,3348
17999,771,416
18000,1251,1295
18001,1087,3079
18002,1618,203
18003,1932,1030
18004,1112,389
18005,1274,1458
18006,1087,3293
18007,1107,1249
18008,1932,1654
18009,2551,3021
18010,3333,289
18011,2994,1522
18012,1274,2618
18013,3437,891
18014,1820,2926
18015,1070,3661
18016,339,1892
18017,1274,965
18018,628,763
18019,621,2326
18020,1820,3880
18021,621,1724
18022,366,1102
18023,1274,2486
18024,2551,2203
18025,3437,1654
18026,628,959
18027,1669,792
18028,1235,1933
18029,3396,2022
18030,330,1846
18031,1618,1838
18032,3333,3312
18033,3428,1483
18034,1820,1273
18035,3396,2510
18036,3437,1629
18037,3431,95
18038,330,2110
18039,806,2495
18040,2510,1654
18041,3333,2483
18042,1932,3909
18043,1957,1143
18044,621,438
18045,314,3798
18046,3276,866
18047,1669,328
18048,1618,2632
18049,2994,1784
18050,1046,790
18051,771,2558
18052,2551,691
18053,1112,251
18054,3276,1616
18055,3935,2579
18056,3437,1375
18057,1869,1957
18058,1247,1778
18059,1274,3225
18060,1289,1166
18061,806,1630
18062,1289,41
18063,3276,1111
18064,1669,1277
18065,1114,3268
18066,1070,3077
18067,1274,1117
18068,3276,2793
18069,252,854
18070,314,1156
18071,1274,2865
18072,3331,1020
18073,1820,672
18074,3999,1668
18075,1820,2829
18076,2550,3764
18077,1235,2489
18078,366,48
18079,314,2953
18080,1087,669
18081,1235,47
18082,1087,2011
18083,621,1391
18084,1820,2279
18085,1112,228
18086,2753,1516
18087,3999,1636
18088,252,2480
18089,1087,3918
18090,2551,2891
18091,3396,1674
18092,314,3352
18093,1235,1751
18094,2510,1849
18095,1107,3221
18096,621,681
18097,1107,1825
18098,324,3025
18099,1932,2496
18100,621,3475
18101,2753,3080
18102,1112,1018
18103,3331,562
18104,1070,2651
18105,1235,3815
18106,330,2575
18107,1274,3986
18108,1114,2258
18109,252,3434
18110,1107,3704
18111,2753,1752
18112,1274,1067
18113,1618,1257
18114,3437,3052
18115,2994,3366
18116,3276,2331
18117,2994,2114
18118,252,3137
18119,330,2793
18120,3437,208
18121,1070,2032
18122,1274,1829
18123,1247,2083
18124,2551,854
18125,1235,3177
18126,3437,3490
18127,3332,2554
18128,1247,3602
18129,3276,1471
18130,621,1928
18131,2510,3052
18132,771,3745
18133,314,1230
18134,806,3775
18135,1251,1562
18136,1251,3723
18137,1618,1002
18138,3437,1306
18139,1235,3606
18140,3428,2805
18141,2735,3086
18142,3331,2435
18143,1112,2326
18144,314,2094
18145,3396,1240
18146,3396,646
18147,1289,215
18148,3396,520
18149,2117,1858
18150,2994,785
18151,1087,1288
18152,806,2544
18153,1274,3313
18154,2217,2956
18155,2735,184
18156,330,1473
18157,1087,2286
18158,330,3713
18159,3428,560
18160,3333,606
18161,806,3876
18162,1235,1564
18163,2550,2683
18164,330,1617
18165,1112,1410
18166,1087,259
18167,2993,1958
18168,2530,1776
18169,1087,5
18170,252,2246
18171,1247,3096
18172,339,1310
18173,1112,2434
18174,1107,86
18175,330,1471
18176,1932,2220
18177,1289,760
18178,3437,1308
18179,1957,3691
18180,806,1670
18181,1247,3693
18182,339,2789
18183,3428,3230
18184,1235,1612
18185,1274,374
18186,3396,310
18187,2994,199
18188,1618,468
18189,2530,1602
18190,330,3921
18191,3328,2472
18192,2530,1668
18193,628,675
18194,2217,3502
18195,3331,3278
18196,3428,1439
18197,3333,231
18198,1112,1391
18199,1932,2937
18200,806,2714
18201,1087,1518
18202,1107,1819
18203,3999,1505
18204,1235,2411
18205,2510,578
18206,3277,1935
18207,3437,3920
18208,1820,3919
18209,1820,1229
18210,1289,302
18211,1070,3165
18212,628,1856
18213,2551,1962
18214,2994,3534
18215,2993,1863
18216,1820,1859
18217,3276,2749
18218,621,2655
18219,1235,1300
18220,1070,260
18221,252,794
18222,621,688
18223,1618,133
18224,330,758
18225,2530,3960
18226,2993,3330
18227,1820,1787
18228,339,1374
18229,771,1965
18230,771,2612
18231,621,2461
18232,1669,1837
18233,771,875
18234,314,3265
18235,806,2017
18236,1274,1573
18237,1669,2800
18238,1274,3478
18239,3999,2125
18240,1070,3593
18241,314,1061
18242,2753,2083
18243,1957,1527
18244,3437,2458
18245,339,967
18246,806,3669
18247,3330,184
18248,3295,923
18249,1247,3057
18250,1931,2110
18251,339,3400
18252,1114,826
18253,1087,919
18254,1247,1772
18255,1087,314
18256,1235,3114
18257,2993,1380
18258,1820,1280
18259,621,2811
18260,3437,2498
18261,621,2985
18262,1235,269
18263,2993,1175
18264,1820,3321
18265,1932,835
18266,1251,2118
18267,1932,3500
18268,1235,1488
18269,2993,1247
18270,252,1641
18271,330,648
18272,771,728
18273,3277,379
18274,3333,3561
18275,621,1073
18276,1289,1318
18277,1251,3461
18278,1247,2397
18279,3331,2755
18280,1957,3106
18281,3431,1883
18282,1235,69
18283,3437,2359
18284,1247,2789
18285,1669,1159
18286,1820,2079
18287,252,454
18288,314,2628
18289,621,2239
18290,2994,353
18291,2550,1018
18292,628,1694
18293,1274,393
18294,1820,747
18295,2217,626
18296,2994,2466
18297,628,2846
18298,314,1365
18299,1669,1828
18300,2993,582
18301,1112,1843
18302,3331,702
18303,252,3073
18304,621,1057
18305,3333,494
18306,1932,1956
18307,1274,1385
18308,1820,2554
18309,628,1678
18310,1112,2307
18311,2551,707
18312,2994,1298
18313,1247,495
18314,1087,3467
18315,1087,507
18316,251,62
18317,1087,3875
18318,1087,2443
18319,1274,2616
18320,3276,1098
18321,1618,669
18322,3428,48
18323,1669,1248
18324,1618,2011
18325,314,3379
18326,628,1792
18327,1820,2500
18328,1087,1388
18329,621,50
18330,1087,3389
18331,1618,3918
18332,628,125
18333,1107,2364
18334,1274,3838
18335,252,1702
18336,1289,2144
18337,252,293
18338,1112,981
18339,486,1279
18340,2994,1108
18341,628,611
18342,1618,1745
18343,252,2564
18344,1251,1144
18345,1112,2655
18346,1932,3845
18347,2993,1827
18348,1247,3400
18349,3396,2174
18350,1087,2942
18351,806,3344
18352,1087,2948
18353,1957,1184
18354,1235,2733
18355,3431,2084
18356,771,48
18357,252,363
18358,3999,1604
18359,628,3282
18360,330,1274
18361,3999,553
18362,628,131
18363,771,2237
18364,1869,1723
18365,3597,2194
18366,1669,3550
18367,1087,3913
18368,1623,2926
18369,1932,3255
18370,251,1248
18371,366,628
18372,628,234
18373,339,3060
18374,2753,1772
18375,621,455
18376,621,3111
18377,1112,2811
18378,366,380
18379,2117,3820
18380,2530,1083
18381,3276,2934
18382,1114,551
18383,1932,1718
18384,1251,997
18385,2117,3497
18386,366,1411
18387,621,2234
18388,771,1004
18389,330,2334
18390,1247,3494
18391,1235,3621
18392,1112,1073
18393,1932,1778
18394,1251,1820
18395,1087,3766
18396,628,2264
18397,1247,2702
18398,1247,3818
18399,1251,1795
18400,2530,2358
18401,339,2154
18402,1669,3692
18403,1618,2286
18404,3431,3337
18405,1046,3932
18406,1274,3695
18407,621,183
18408,1820,714
18409,3276,1973
18410,366,1080
18411,1618,259
18412,621,2682
18413,3999,2081
18414,1235,140
18415,1251,239
18416,771,903
18417,1869,1089
18418,1289,1179
18419,2551,3840
18420,1087,3571
18421,3431,1378
18422,806,3423
18423,1623,2829
18424,628,917
18425,314,3797
18426,1070,2964
18427,1112,3801
18428,1235,237
18429,3431,1184
18430,3276,2522
18431,2551,912
18432,1289,3960
18433,1820,3861
18434,252,473
18435,1251,1163
18436,1274,3021
18437,2551,2194
18438,1235,3432
18439,339,531
18440,1274,2227
18441,1932,1892
18442,1932,196
18443,3276,1091
18444,3431,2943
18445,628,2841
18446,314,1958
18447,1669,1522
18448,1932,2641
18449,252,3771
18450,339,3421
18451,1618,1087
18452,1669,3367
18453,324,73
18454,1289,1760
18455,3437,2127
18456,3431,3204
18457,1274,2203
18458,1087,3185
18459,1114,1812
18460,3333,3385
18461,1274,774
18462,1932,3602
18463,1289,2196
18464,1289,762
18465,314,916
18466,3396,927
18467,330,1973
18468,324,3486
18469,1869,2383
18470,1087,945
18471,2217,923
18472,3331,3166
18473,2530,2229
18474,1247,2932
18475,252,1164
18476,330,590
18477,1087,2459
18478,628,1112
18479,251,129
18480,2510,3718
18481,3276,32
18482,3396,2814
18483,3331,2967
18484,1107,738
18485,1251,195
18486,1274,1844
18487,486,1857
18488,1251,185
18489,1274,3770
18490,3333,2495
18491,1274,691
18492,1112,368
18493,1669,1784
18494,1820,1291
18495,1235,456
18496,314,1494
18497,339,2363
18498,621,482
18499,330,1091
18500,621,1166
18501,2530,162
18502,621,41
18503,3396,1556
18504,1247,2154
18505,1251,2955
18506,366,2512
18507,330,3817
18508,1112,455
18509,1087,3586
18510,1957,141
18511,2551,3771
18512,1274,3847
18513,1618,919
18514,1618,314
18515,1235,429
18516,1112,2234
18517,2753,3494
18518,3328,1820
18519,1820,1103
18520,1247,3576
18521,621,1019
